run_dir,pred_file,true_file,n,ARI,Purity
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p0drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p0drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p0drop_rep2\labels.csv,160,0.292584,0.600000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p10drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p10drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p10drop_rep0\labels.csv,160,0.179478,0.493750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p10drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p10drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p10drop_rep1\labels.csv,160,0.339191,0.600000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p10drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p10drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p10drop_rep2\labels.csv,160,0.230828,0.550000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p25drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p25drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p25drop_rep0\labels.csv,160,0.161476,0.481250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p25drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p25drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p25drop_rep1\labels.csv,160,0.303648,0.575000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p25drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p25drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p25drop_rep2\labels.csv,160,0.185769,0.518750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p50drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p50drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p50drop_rep0\labels.csv,160,0.025032,0.318750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p50drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p50drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p50drop_rep1\labels.csv,160,0.029570,0.356250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p50drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p50drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p50drop_rep2\labels.csv,160,0.014184,0.306250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p75drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p75drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p75drop_rep0\labels.csv,160,0.003638,0.275000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p75drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p75drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p75drop_rep1\labels.csv,160,0.006723,0.293750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p75drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p75drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev50_p75drop_rep2\labels.csv,160,-0.001974,0.250000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p0drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p0drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p0drop_rep0\labels.csv,160,0.587472,0.812500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p0drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p0drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p0drop_rep1\labels.csv,160,0.483769,0.725000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p0drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p0drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p0drop_rep2\labels.csv,160,0.262640,0.562500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p10drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p10drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p10drop_rep0\labels.csv,160,0.585486,0.812500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p10drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p10drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p10drop_rep1\labels.csv,160,0.520985,0.750000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p10drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p10drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p10drop_rep2\labels.csv,160,0.367358,0.625000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p25drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p25drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p25drop_rep0\labels.csv,160,0.326187,0.606250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p25drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p25drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p25drop_rep1\labels.csv,160,0.383580,0.650000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p25drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p25drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p25drop_rep2\labels.csv,160,0.250753,0.531250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p50drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p50drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p50drop_rep0\labels.csv,160,0.048219,0.350000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p50drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p50drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p50drop_rep1\labels.csv,160,0.128865,0.443750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p50drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p50drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p50drop_rep2\labels.csv,160,0.145848,0.462500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p75drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p75drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p75drop_rep0\labels.csv,160,0.016156,0.331250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p75drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p75drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p75drop_rep1\labels.csv,160,0.038195,0.350000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p75drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p75drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev60_p75drop_rep2\labels.csv,160,0.038914,0.331250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p0drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p0drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p0drop_rep0\labels.csv,160,0.856643,0.931250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p0drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p0drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p0drop_rep1\labels.csv,160,0.729702,0.887500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p0drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p0drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p0drop_rep2\labels.csv,160,0.816050,0.912500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p10drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p10drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p10drop_rep0\labels.csv,160,0.806016,0.900000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p10drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p10drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p10drop_rep1\labels.csv,160,0.581375,0.806250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p10drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p10drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p10drop_rep2\labels.csv,160,0.793116,0.906250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p25drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p25drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p25drop_rep0\labels.csv,160,0.746729,0.881250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p25drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p25drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p25drop_rep1\labels.csv,160,0.406540,0.625000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p25drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p25drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p25drop_rep2\labels.csv,160,0.566054,0.793750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p50drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p50drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p50drop_rep0\labels.csv,160,0.172024,0.493750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p50drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p50drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p50drop_rep1\labels.csv,160,0.119973,0.437500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p50drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p50drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p50drop_rep2\labels.csv,160,0.179470,0.493750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p75drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p75drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p75drop_rep0\labels.csv,160,0.021995,0.312500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p75drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p75drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p75drop_rep1\labels.csv,160,0.043017,0.368750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p75drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p75drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L10_n32_plev70_p75drop_rep2\labels.csv,160,0.003830,0.293750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p0drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p0drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p0drop_rep0\labels.csv,160,0.229827,0.506250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p0drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p0drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p0drop_rep1\labels.csv,160,0.183591,0.481250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p0drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p0drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p0drop_rep2\labels.csv,160,0.185722,0.462500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p10drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p10drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p10drop_rep0\labels.csv,160,0.233142,0.506250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p10drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p10drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p10drop_rep1\labels.csv,160,0.261021,0.556250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p10drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p10drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p10drop_rep2\labels.csv,160,0.177197,0.475000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p25drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p25drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p25drop_rep0\labels.csv,160,0.252911,0.562500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p25drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p25drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p25drop_rep1\labels.csv,160,0.207191,0.493750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p25drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p25drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p25drop_rep2\labels.csv,160,0.124185,0.431250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p50drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p50drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p50drop_rep0\labels.csv,160,0.171789,0.512500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p50drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p50drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p50drop_rep1\labels.csv,160,0.053073,0.356250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p50drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p50drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p50drop_rep2\labels.csv,160,0.043775,0.362500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p75drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p75drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p75drop_rep0\labels.csv,160,0.004485,0.287500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p75drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p75drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p75drop_rep1\labels.csv,160,0.014462,0.300000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p75drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p75drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev30_p75drop_rep2\labels.csv,160,-0.001156,0.287500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p0drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p0drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p0drop_rep0\labels.csv,160,0.174011,0.506250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p0drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p0drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p0drop_rep1\labels.csv,160,0.470107,0.662500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p0drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p0drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p0drop_rep2\labels.csv,160,0.273921,0.575000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p10drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p10drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p10drop_rep0\labels.csv,160,0.203974,0.537500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p10drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p10drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p10drop_rep1\labels.csv,160,0.360196,0.600000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p10drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p10drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p10drop_rep2\labels.csv,160,0.211961,0.537500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p25drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p25drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p25drop_rep0\labels.csv,160,0.159599,0.443750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p25drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p25drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p25drop_rep1\labels.csv,160,0.341723,0.606250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p25drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p25drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p25drop_rep2\labels.csv,160,0.198915,0.500000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p50drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p50drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p50drop_rep0\labels.csv,160,0.033784,0.337500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p50drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p50drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p50drop_rep1\labels.csv,160,0.183076,0.450000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p50drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p50drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p50drop_rep2\labels.csv,160,0.155184,0.450000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p75drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p75drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p75drop_rep0\labels.csv,160,-0.003229,0.262500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p75drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p75drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p75drop_rep1\labels.csv,160,0.010519,0.293750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p75drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p75drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev40_p75drop_rep2\labels.csv,160,-0.001611,0.275000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p0drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p0drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p0drop_rep0\labels.csv,160,0.281707,0.568750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p0drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p0drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p0drop_rep1\labels.csv,160,0.569705,0.775000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p0drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p0drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p0drop_rep2\labels.csv,160,0.213485,0.512500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p10drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p10drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p10drop_rep0\labels.csv,160,0.208102,0.487500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p10drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p10drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p10drop_rep1\labels.csv,160,0.519278,0.756250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p10drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p10drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k5L20_n32_plev50_p10drop_rep2\labels.csv,160,0.316189,0.618750
